,author,cid,text,time,search_query,video_id,word_count,char_lengh,n_avg_word,n_numerics,upper_case,time_tag,urls_tag,hash_tag,emoji_tag,polarity,subjectivity,sentiment
10945,Har tarha Ki videos,UgxPBonNGfF3CccZ6Yt4AaABAg,Jo Mera channel subscribe karey ga Mai uska channel subscribe kron gi,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,69,4.833333333333333,0,0,,,,,0.0,0.0,neutral
10947,Sanam,UgzPerBa9mf3SlLj7nd4AaABAg,so jo jo chahta subscribe krn uske channel ko. to wo mjhy sub kren,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,14,66,3.7857142857142856,0,0,,,,,0.0,0.0,neutral
10951,Exile Eclipse,UgzUQb4v8ycw_qRSqBV4AaABAg,"I have 4 accounts. subscribe to me, like my comment, and reply below and I will follow back with all 4",4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,21,102,3.9047619047619047,2,2,,,,,0.0,0.0,neutral
10954,CLapz,UgwJUBZtf9vS6H4u9S54AaABAg,1. Subs me! 2. Like this comment! 3. Comment done! I'll do the same to you guys. :D,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,18,83,3.6666666666666665,0,1,,,,,0.5,0.5625,positive
10964,2nail plusIton,Ugw1XBgUtbORcLIFoUZ4AaABAg.8qKcEM3BzUy8r9eCtUY3kg,chocolate nomad just subscribed to your channel please sub back thanks.,3 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,71,5.545454545454546,0,0,,,,,0.1,0.1,positive
10968,My Paige -Andaloc Squad,Ugw1XBgUtbORcLIFoUZ4AaABAg.8qKcEM3BzUy8rOHuyR9EJa,"@Imagination World Sub to sub pls. Im subscribing to your channel now. Pls watch, like & SUBSCRIBE thank u =)",3 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,20,109,4.5,0,1,,,,,0.5,1.0,positive
10969,My Paige -Andaloc Squad,Ugw1XBgUtbORcLIFoUZ4AaABAg.8qKcEM3BzUy8rOI-wmX6Ck,"@chocolate nomad Sub to sub pls. Im subscribing to your channel now.i liked you videos. Pls watch, like & SUBSCRIBE thank u =)",3 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,23,126,4.521739130434782,0,1,,,,,0.55,0.9,positive
10970,top 5 of every field,Ugw1XBgUtbORcLIFoUZ4AaABAg.8qKcEM3BzUy8rSUOd0OOFB,chocolate nomad bhai hamne aapke channel ko subscribe kiya plzz aap bhi kar dijiye mere channel ko subscibe,3 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,18,107,5.0,0,0,,,,,-0.5,0.5,negative
10977,tamil paiyan subscribe me,UgzzGgLj5NRVu_jjlcZ4AaABAg,1. subscribe 2. like 3. comment I will done same for u.,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,55,3.6666666666666665,0,1,,,,,0.0,0.125,neutral
10978,pakistani sings,UgzI-Q-RwekC3EvUxDZ4AaABAg,Can you all subscribe to my channel I will also subscribe it to your channel I have no videos yet btw,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,21,101,3.857142857142857,0,2,,,,,0.0,0.0,neutral
10981,Geo Secondi,Ugymzs45kEvy4ZW3XkN4AaABAg,WANT 3 SUBS? SUBSCRIBE AND AND GO TO MY LATEST VIDEO AND COMMENT ✅✅✅,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,14,68,3.9285714285714284,1,12,,,,✅✅✅,0.5,0.9,positive
10991,My Paige -Andaloc Squad,Ugwnc_s3TOOYmp_X95R4AaABAg.8qK729HXJxs8rOI5t9nFSa,"chocolate nomad Sub to sub pls. Im subscribing to your channel now.i liked you videos. Pls watch, like & SUBSCRIBE thank u =)",3 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,23,125,4.478260869565218,0,1,,,,,0.55,0.9,positive
10992,My Paige -Andaloc Squad,Ugwnc_s3TOOYmp_X95R4AaABAg.8qK729HXJxs8rOI81TFTyn,"@Zero Meter chocolate nomad Sub to sub pls. Im subscribing to your channel now.i liked you videos. Pls watch, like & SUBSCRIBE thank u =)",3 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,25,137,4.52,0,1,,,,,0.55,0.9,positive
10993,My Paige -Andaloc Squad,Ugwnc_s3TOOYmp_X95R4AaABAg.8qK729HXJxs8rOI90PPMPk,"@Imagination World chocolate nomad Sub to sub pls. Im subscribing to your channel now.i liked you videos. Pls watch, like & SUBSCRIBE thank u =)",3 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,25,144,4.8,0,1,,,,,0.55,0.9,positive
10994,top 5 of every field,Ugwnc_s3TOOYmp_X95R4AaABAg.8qK729HXJxs8rSUNL20quP,Typical Gaming bhai hamne aapke channel ko subscribe kiya plzz aap bhi kar dijiye mere channel ko subscibe,3 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,18,106,4.944444444444445,0,0,,,,,-0.3333333333333333,0.5,negative
11000,GOD GIFTED,Ugw9JfoYYD_HVhu0ykJ4AaABAg,I am Subscribing everyone who subscribe to me!!!! Let's help each other and grow channel of our friends!!!!!!!!!!!,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,18,114,5.388888888888889,0,1,,,,,-1.0,0.375,negative
11006,Alok and Aman Dubey,UgwG7po3IUZkOHHc_KB4AaABAg,I'M SUPER FAST 1.SUBSCRIBE TO MY CHANNEL 2.IF YOU SUBSCRIBE REPLY DONE 3.I WILL SUB BACK,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,16,88,4.5625,0,16,,,,,0.17777777777777778,0.4222222222222222,positive
11007,Blaze,UgyWf4ZOeIt9eDYcsYJ4AaABAg,Let’s help each other grow! Sub to my channel and comment once you have and I will like your comment once I have subbed back!,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,25,125,4.04,0,2,,,,,-0.078125,0.1875,negative
11008,LifeIsANut Shell,UgweK7i9lbPtsI2thtZ4AaABAg,Lets help each other Im a permanent subber come now 😊,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,53,3.909090909090909,0,0,,,,😊,-0.125,0.375,negative
11009,code tzudir,Ugx_ErTM__-IA9L6OFd4AaABAg,Everyone sub each others.... Comment here those who sub me i wil sub u back...😎,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,79,4.333333333333333,0,0,,,,😎,0.0,0.0,neutral
11011,Quae NYC,Ugx9kbLAKjgLAHxSN2l4AaABAg,Subbing to everyone who subs to me 🤘🏽Lets help eachother out❤️,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,62,4.7272727272727275,0,0,,,,🤘❤,0.0,0.0,neutral
11016,Siri Foods,UgygIhvLtzPviCaicud4AaABAg,Please help me with subscribing new food channel i will help u back by subscribing you from another channel.,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,19,108,4.7368421052631575,0,0,,,,,0.06818181818181818,0.22727272727272727,positive
11026,Om Tech Journal,UgybMSe6W78DdciwUcl4AaABAg.8qIM54ih5h08qIXBh3NvXU,"done , sub me fast & permanent , Best of luck.,,,",4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,49,3.5454545454545454,0,0,,,,,0.6,0.44999999999999996,positive
11032,Imran Shaikh,UgzkbO2h8kMj79xWaBl4AaABAg,why to keep UNLISTED instead of PUBLIC so anyone can view.,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,58,4.363636363636363,0,2,,,,,0.0,0.06666666666666667,neutral
11036,Amk Gaming,Ugw4hKYpUG7l6Zzymmx4AaABAg,1 LIKE 2 SUB 3 COMENT ILL DO THE SAME FAST 100💯% Legit,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,54,3.230769230769231,3,8,,,,💯,-0.09999999999999999,0.5750000000000001,negative
11040,Jzby Aquatics,UgyO7132CDbQ5GNm_dB4AaABAg,Sub to sub! like and comment. lets help each other! much love <3 <3,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,14,67,3.857142857142857,0,0,,,,,0.5859375,0.74375,positive
11049,Juli ane,UgwQ1a_JVMqbpMMW0CR4AaABAg,Wtf i cant understand you subscribe and i sub back thanks,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,57,4.2727272727272725,0,0,,,,,-0.09999999999999999,0.39999999999999997,negative
11050,MJ PLAYZ - Roblox,UgxYLSqXQ_n2iKeTFwJ4AaABAg,Hello guys my name is MJ and I'm a small youtuber and I need ur help I need 200 subs ........... pls help then I'll sub bcak,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,27,124,3.6296296296296298,1,3,,,,,-0.25,0.4,negative
11060,top 5 of every field,UgwN85rWnUrKTIG7--p4AaABAg.8qGvYVs5n2r8qaZtiRDl4o,"Courses At Home find equation of line passing through (2,2) and cutting through intercept axes whose sum is 9",4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,19,109,4.7894736842105265,1,0,,,,,-0.6,0.9,negative
11064,My Paige -Andaloc Squad,UgwN85rWnUrKTIG7--p4AaABAg.8qGvYVs5n2r8rOHlc1g3q7,"@WanderingWolf Sub to sub pls. Im subscribing to your channel now. Pls watch, like & SUBSCRIBE thank u =)",3 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,19,105,4.578947368421052,0,1,,,,,0.5,1.0,positive
11065,My Paige -Andaloc Squad,UgwN85rWnUrKTIG7--p4AaABAg.8qGvYVs5n2r8rOHnteaAjH,"@Supreme Playz Sub to sub pls. Im subscribing to your channel now. Pls watch, like & SUBSCRIBE thank u =)",3 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,20,105,4.3,0,1,,,,,0.5,1.0,positive
11066,My Paige -Andaloc Squad,UgwN85rWnUrKTIG7--p4AaABAg.8qGvYVs5n2r8rOHp7pDUqo,"@Deepak kumar pandey Sub to sub pls. Im subscribing to your channel now. Pls watch, like & SUBSCRIBE thank u =)",3 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,21,111,4.333333333333333,0,1,,,,,0.5,1.0,positive
11067,My Paige -Andaloc Squad,UgwN85rWnUrKTIG7--p4AaABAg.8qGvYVs5n2r8rOHqSOw5_m,"@Great India Sub to sub pls. Im subscribing to your channel now. Pls watch, like & SUBSCRIBE thank u =)",3 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,20,103,4.2,0,1,,,,,0.65,0.875,positive
11083,Larry Lobo,UgxpZElAA2fXjlNHTDF4AaABAg,"Do not buy views, likes & subscribers. New youtubers make this big mistake. Passion and dedication is the most important thing. Don't do it just for sake of earning money, do it for your passion. You'll succeed for sure. ❤️",4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,40,223,4.6,0,0,,,,❤,0.30727272727272725,0.5886868686868687,positive
11087,Chasmatu Bhai,Ugyy5w1nKhl3urMWTTN4AaABAg,Really it's helpful I followed that I got increase really it's working,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,70,4.916666666666667,0,2,,,,,0.2,0.2,positive
11090,Nashik'kar Swapnil Jadhav,UgzPW7gacYJ3IRMtzfV4AaABAg,This Channel is Best in giving information. Lets Subscribe Each Others Channel & Grow Fast.,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,91,5.133333333333334,0,0,,,,,0.6,0.44999999999999996,positive
11098,MIX3DVI3WS,UgwSUsuMOEoJu1t3BVp4AaABAg,Anybody want to help grow eAcHoThErS cHaNnEl?? 1. SUB 2. Comment DONE! I WILL DO THE SAME 😎👍🏻,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,18,93,4.222222222222222,0,7,,,,😎👍,0.0,0.125,neutral
11103,Saji's Telugu Beauty and Lifestyle,UgyGmSviWSg_3w4-d_54AaABAg,"Help each other, sub me, i sub u ,promise,and leave a comment on my video pls, reply this comment",4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,19,97,4.157894736842105,0,0,,,,,-0.125,0.375,negative
11104,team vector,Ugzue12DXYBdSoEGXnp4AaABAg,Lets help eachother Subs me Like and type done I will subs you back Ok I am fast and waiting,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,20,92,3.65,0,2,,,,,0.2333333333333333,0.3666666666666667,positive
11108,Nnj Pootis,UgzVq4Rz1VAQJepsgZ94AaABAg,I’m subbing to everybody that subs to me BTW I’m fast,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,53,3.909090909090909,0,1,,,,,0.2,0.6,positive
11114,Om Tech Journal,UgzV38kds80WIYdhXRV4AaABAg,Sub & comment Done & count i will do same fast,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,46,3.272727272727273,0,0,,,,,0.1,0.3625,positive
11119,Om Tech Journal,Ugx99ocAjxl6d201iU54AaABAg.8qE5kIFar_w8qE7-7FpuBo,"Done , i subbed , sub me permanent, best of luck..",4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,50,3.6363636363636362,0,0,,,,,1.0,0.3,positive
11121,Conz& Dre,UgyeKAeMSN86Slt4wVF4AaABAg,1. Like This Comment 2. Subscribe To My Channel 3. Comment When Done ✅ 4. I will Subscribe Back,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,19,95,4.052631578947368,0,1,,,,✅,0.0,0.0,neutral
11124,Radhe Tripathi,Ugx_TPVGooLiTjQvm0J4AaABAg,why to upload video as unlisted ? an unlisted video will not come in search results!,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,16,84,4.3125,0,0,,,,,0.0,0.0,neutral
11134,Elle Rose,UgzSxxaebv1jpQLJVSh4AaABAg,Any active youtubers want to help eachother grow? Like and comment when subbed ❤️,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,14,81,4.857142857142857,0,0,,,,❤,-0.13333333333333333,0.6,negative
11137,WelchWorld,Ugz6KGCv04gE0AHASEt4AaABAg,Subscribe to my channel and get an automatic sub back! Comment done and number subscriber you are!,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,17,98,4.823529411764706,0,0,,,,,0.0,0.0,neutral
11139,GTrapz_,Ugw9SM5QZmFXdVseGVh4AaABAg,1.Sub To Me👍🛑 2.Comment On My Video 🛑👍 3.I Will Sub Back With 5 Accounts,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,72,3.8666666666666667,1,1,,,,👍🛑🛑👍,0.0,0.0,neutral
11147,Sili M,UgzbOMnihPEi_4bYfQd4AaABAg,Hi im a new youtuber and i talk about ldr and military life. Lets support new channels together and check out videos!,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,22,117,4.363636363636363,0,0,,,,,0.06893939393939393,0.33636363636363636,positive
11149,Swift Niite,UgxUnjIa-0WemZoRfU14AaABAg,Why do people type English and then it turns out to be Hindi,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,60,3.6923076923076925,0,0,,,,,0.0,0.0,neutral
11151,Prowaka,UgxHUWkUXpIioNz43yV4AaABAg,⚡️Sub to me and I will sub back Fastly And Permanently 🔥❤️🌟⭐️⚡️,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,63,4.333333333333333,0,1,,,,⚡🔥❤🌟⭐⚡,0.1,0.3,positive
11163,WORLD OF BEST FIGHT,UgyIUgs55B5OWdyS8_l4AaABAg,I'M SUBBING EVERYONE WHO WILL SUBSCRIBE TO ME. I'M FAST! I'M ALWAYS ONLINE 👍👍,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,14,77,4.571428571428571,0,13,,,,👍👍,0.25,0.6,positive
11165,DELCHAN TV,UgzIrE79-fGyidsMczJ4AaABAg,im subcribing my 20 accounts. who subcribe my channel and comment on my video. 1sub=20sub,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,89,5.0,1,0,,,,,0.0,0.0,neutral
11166,Marble & Denim Dancing,UgzIrE79-fGyidsMczJ4AaABAg.8qCvB2OHqGK8qD1S-eu9Ln,"You have 20 subs? If you sub me with those 20, I'll sub you back.. Deal? :)",4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,17,75,3.4705882352941178,1,0,,,,,0.25,0.5,positive
11170,DeCiPhErIng GAmiNg,UgwDPJHjxKdunRVoa1Z4AaABAg,1 sub=2 subs to u I have 2 channels do it fast I have all accs logged in my phone let's help each other,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,24,103,3.3333333333333335,2,2,,,,,0.037500000000000006,0.4875,positive
11177,Smart Tech,UgxOLZQCYXmLoYZCxD54AaABAg,Get 1k subs and 4k hours watch time for $60 100% manual work,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,60,3.6923076923076925,0,0,,,,,0.0,0.0,neutral
11182,Trending Media,UgxgTcjiS2EJBkQSb0Z4AaABAg,"2019 me 10,000 view ke bad channel monetize ho jaega kya Ya phle 1000 subscribe chahiye Plzz reply",4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,18,98,4.5,2,0,,,,,-0.6999999999999998,0.6666666666666666,negative
11216,LivinLifeWithUs,UgysS_kCHdZxQ246lR54AaABAg.8qBdCmSNQK_8rNWfJ5v19h,"Hey yall we liking and subbing to anyone who like this comments!! Lets help each other out guys (ROAD TO 2,000 SUBS LETS GO :)",3 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,25,126,4.08,0,5,,,,,0.1875,0.6875,positive
11219,SH Stuff,UgxbXBXsd4PlEomUMbl4AaABAg,lets help each other. im subscribing to those who will subscribe to my channel,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,14,78,4.642857142857143,0,0,,,,,-0.125,0.375,negative
11223,LiLi,UgyX8BUprQRKns6QogV4AaABAg,I'M SUBBING TO EVERYONE WHO SUBS TO ME IM SUPER FAST!❤👍,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,55,4.090909090909091,0,11,,,,❤👍,0.3333333333333333,0.6666666666666666,positive
11229,Prajnay Jaiswal,UgypNL1R46j-q3poMfF4AaABAg,Hiii Loved your video 💝 Finally video upload “Unlisted” hi karna hai???,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,71,5.0,0,0,,,,💝,0.35,0.9,positive
11231,top 5 of every field,UgypNL1R46j-q3poMfF4AaABAg.8qBFRBnUzm48qZbO5GAaZU,Prajnay Jaiswal bhai hamne apke channel ko subscribe kiye hamaare channel ko bhi kr dena plzz,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,16,93,4.875,0,0,,,,,0.0,0.0,neutral
11232,Prajnay Jaiswal,UgypNL1R46j-q3poMfF4AaABAg.8qBFRBnUzm48qdw_Yu4Aqj,top 5 of everything Proof??? Btw my subscribers didn’t increase 🙄😂,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,66,5.090909090909091,1,0,,,,🙄😂,0.5,0.5,positive
11233,Grace Hunt,UgyUxStwexIODRVCz594AaABAg,any small youtubers want to help each other grow? comment once you have subbed and I will sub back :) (100% loyal only),4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,23,119,4.217391304347826,0,1,,,,,0.07638888888888888,0.6013888888888889,positive
11241,Helps all Indeed,UgxUqwfeZpRSi0cN-Ix4AaABAg,I'm SUBBING EVERYONE.... SUB ME & LIKE THIS COMMENT. I'LL SUB U BACK.... 👍👍👍 🎬🎬🎬🎬🎬🎬🎬🎬🎬🎬,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,87,4.866666666666666,0,11,,,,👍👍👍🎬🎬🎬🎬🎬🎬🎬🎬🎬🎬,0.0,0.0,neutral
11242,Megaalphawolf ThePack of wolfs,UgwkbKEQkODbjxwNwkd4AaABAg,If someone sub my channel I will sub your channel and give you a shout out plzzzz I will give you more subs. Am faassssst,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,25,121,3.88,0,2,,,,,0.5,0.5,positive
11245,B.M Hackers,Ugzjtr-LQMLPRP6WFdh4AaABAg,bhai video ko unlisted hi upload karna hai ya phir baad me public kar dena hai,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,16,78,3.9375,0,0,,,,,0.0,0.06666666666666667,neutral
11247,The Earning Trick,Ugxb_on0GQrPD294wUd4AaABAg,1 subcribe me 2 like post 3 say done I will subscribe with 2 channels,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,69,3.6666666666666665,4,1,,,,,0.0,0.0,neutral
11248,Tiktok Compilation,UgztwlqTtiihQSqm4QB4AaABAg,Let's help each other Subs me and I will subs you,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,49,3.5454545454545454,0,1,,,,,-0.125,0.375,negative
11257,top 5 of every field,UgxN4jwAV6DSrsMuL114AaABAg.8qAAmbE06Mz8qZbFspDK-k,Whatsapp Status bhai hamne apke channel ko subscribe kiye hamaare channel ko bhi kr dena plzz,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,16,93,4.875,0,0,,,,,0.0,0.0,neutral
11260,Shey Roop,Ugxh8OcOf698OOjnRY54AaABAg,WILL DO THE SAME VERY FAST!! I PROMISE :) 1.) SUBSCRIBE TO MY CHANNEL 2.) COMMENT DONE GAME???? :),4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,19,98,4.2105263157894735,0,15,,,,,0.20125,0.661,positive
11262,Always Tech Official Bd,UgxbuLLQhg0VRhLFg3B4AaABAg,Tnx a lot dear..big bro Hey bro I'm from Bangladeshi I'm very new you tuber so please promote my channel please..,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,21,113,4.428571428571429,0,0,,,,,0.17727272727272728,0.5909090909090909,positive
11263,Deep Deep,UgwM383f8Fe9fDSbhHN4AaABAg,Unlisted me video wahi search kr skta hai jisko link send kro,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,61,4.166666666666667,0,0,,,,,0.0,0.0,neutral
11267,JimmyB 1511,UgyeMsmdnUkY_ex3b1Z4AaABAg,Subscribing to everyone who subscribes to me. Reply done when you have subscribed. It would be greatly appreciated. :),4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,19,118,5.2631578947368425,0,0,,,,,0.35,0.55,positive
11272,Mr photographer,UgxDbwsMwFvA22o5KD14AaABAg,Brother nice mene apka channel subscribe kar dia ap mera channel subscribe karo,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,79,5.153846153846154,0,0,,,,,0.6,1.0,positive
11273,Mr photographer,UgxoTZ37k9QL6j53hyx4AaABAg,Brother nice mene apka channel subscribe kar dia ap mera channel subscribe karo,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,79,5.153846153846154,0,0,,,,,0.6,1.0,positive
11274,Mr photographer,UgxbRVuE7YH6ByK7Q9R4AaABAg,Brother nice mene apka channel subscribe kar dia ap mera channel subscribe karo,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,79,5.153846153846154,0,0,,,,,0.6,1.0,positive
11277,Tanjil Hoque,UgzPwQcdkTYUovnP2z94AaABAg,"Just one subscriber me, I'll gave u back one for seor, tanks.",4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,61,4.166666666666667,0,0,,,,,0.0,0.0,neutral
11278,The Rumble,Ugy_qna2Jsz1N1dK26J4AaABAg,I AM SUBBING TO EVERYONE 7 TIMES WHOEVER SUBS TO ME! IM FAST!,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,61,3.769230769230769,1,12,,,,,0.25,0.6,positive
11290,Herbs' Valley,Ugy56S27hvQeOq3ztg94AaABAg.8q8ghysiLts8r9mcq9do77,I have suscribes to all of u from my scnd channel...suscribe back to my channel..😀,3 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,82,4.533333333333333,0,1,,,,😀,0.0,0.0,neutral
11314,ADIL akbar,UgzPhrSF3t0A1kKWJpF4AaABAg,Bhai mujha thamnal laga nahi ata h kuch tip do Na,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,49,3.5454545454545454,0,0,,,,,0.0,0.0,neutral
11318,Charlotte Kulimoeanga,UgwjXgxw6Myj3HoLUYF4AaABAg,"Comment below ""done"" and I'll Sub to y'all!!!! Active 24/7 watch me Sub to millions",4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,83,4.6,0,0,,,,,-0.13333333333333333,0.6,negative
11324,Bihari boy Divyanshu,UgxtvTcitcFSrXO25-F4AaABAg,Subscribe my channel then i also subscribe your channel from my two id,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,70,4.461538461538462,0,0,,,,,0.0,0.0,neutral
11327,CARL ANICAS VLOG,UgxNobpZ4yxlS4mfJt94AaABAg,1sub for me = 4 sub for you say done to sub me then i sub you,4 months ago (edited),getting_more_views_on_youtube,GSFRXFI0pKc,17,61,2.6470588235294117,1,0,,,,,0.0,0.0,neutral
11330,More Like Nia,Ugw0vXjqnGo0XZL3qeZ4AaABAg,1) Subscribe to my channel and Like this comment 2) Comment when done ✅ I’ll do the same 🤗,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,19,90,3.789473684210526,0,0,,,,✅🤗,0.0,0.125,neutral
11334,IMANINJA12222 Lucas,Ugw6jn-Fruhb9GkpGbx4AaABAg,IM FAST 1. SUB TO ME 2. LIKE THE COMMENT 3. I SUB BACK,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,14,54,2.9285714285714284,0,11,,,,,0.1,0.3,positive
11355,Supreme Playz,UgyjV-kVG1AOkRAcgG54AaABAg.8q6OywPskJA8rBpFOF74n4,Ketshia BunguEyeye I did everything you said so do it back now also cool channel,3 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,80,4.4,0,1,,,,,0.175,0.325,positive
11359,Judith Bregente,UgyjV-kVG1AOkRAcgG54AaABAg.8q6OywPskJA8rFnxtQsOuD,Ketshia BunguEyeye done subs please sub me back thank you 😇,3 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,59,4.454545454545454,0,0,,,,😇,0.0,0.0,neutral
11360,Judith Bregente,UgyjV-kVG1AOkRAcgG54AaABAg.8q6OywPskJA8rFo9QrCKaP,Ketshia BunguEyeye Done sub please sub me back thank you 😇,3 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,58,4.363636363636363,0,0,,,,😇,0.0,0.0,neutral
11372,prank always,UgzTfqNIo81kkh08amZ4AaABAg,Guys hit my subscribers botton an ill be so happy because my time is amlost up an I don't want to loose you,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,23,107,3.6956521739130435,0,1,,,,,0.07435897435897437,0.7564102564102564,positive
11376,Ak Channels,Ugz1a7ZSaanUdeuKP394AaABAg,Bhai published kb krni he video thumbnail lagane k foran bad ya kuch din bad please reapply lazmi kijiye ga ...,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,21,111,4.333333333333333,0,0,,,,,-0.6999999999999998,0.6666666666666666,negative
11377,Ziink,Ugz3oqgd5Y7gtpjyAU14AaABAg,IM SUBBING TO EVERYONE WHO SUBS TO ME😃 — IM SUPER FAST —,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,56,3.3846153846153846,0,11,,,,😃,0.26666666666666666,0.6333333333333333,positive
11386,Fubanachi,Ugz3oqgd5Y7gtpjyAU14AaABAg.8q5qwemHVtl8qWhBEVExpR,SO FUCKING FAKE I SUBBED U AND U DIDNT EVEN SUB! SO FAST BITCH. USUBBED,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,71,3.8,0,15,,,,,-0.2125,0.8,negative
11388,Jennifer Isaacs,Ugz3oqgd5Y7gtpjyAU14AaABAg.8q5qwemHVtl8qa2EJDONVa,Ziink I subbed you now. I’m your #2019. Please sub me back.,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,59,4.0,0,1,,,#2019,,0.0,0.0,neutral
